gds_jan_cd,,gdm_media_name,gds_tax_type,,,gdm_media_cd,
9784898155325,ｷﾗﾒｸ ﾊｸｼﾕ ﾉ ｵﾄ,きらめく拍手の音,1,1980,0,42180,1
9784488016555,ｴｲﾁ ｴｲﾁ ｴｲﾁ ｴｲﾁ,ＨＨｈＨ,1,2860,0,42180,1
9784622085584,ﾋﾄﾘｲ ﾉ ﾆﾂｷ ｼﾝｿｳﾊﾞﾝ,独り居の日記　新装版,1,3740,0,42180,1
9784309619934,ﾁｲｻﾅ ﾄｸ,小さな徳,1,1980,0,42180,1
9784778317508,ｴﾝ ﾓ ﾕｶﾘ ﾓ ｱﾂﾀ ﾉ ﾀﾞ,縁もゆかりもあったのだ,1,1430,0,42200,1
9784062773850,ｼｭ-ﾏﾝ ﾉ ﾕﾋﾞ,シュ－マンの指,1,712,0,41100,1
9784396346744,ﾗﾝﾁｻﾞｹ ﾗﾝﾁ ｻﾞｹ,ランチ酒,1,759,0,41100,1
9784251037718,ﾅｿﾞ ﾉ ﾀｶﾗｼﾞﾏ ﾀｶﾗ ｼﾞﾏ,なぞのたから島,1,1100,0,47100,1
9784062764063,ｲﾂｼﾕﾝﾉｶｾﾞﾆﾅﾚ ﾀﾞｲ1ﾌﾞｲﾁﾆﾂｲﾃ,一瞬の風になれ　第一部　―イチニツイテ―,1,660,0,41100,1
9784062764087,ｲﾂｼﾕﾝ ﾉ ｶｾﾞ ﾆ ﾅﾚ 3 ﾄﾞﾝ,一瞬の風になれ　　　３－ドン－,1,825,0,41100,1
9784769020011,ｽｲﾐ- ﾁｲｻﾅ ｶｼｺｲ ｻｶﾅ ﾉ ﾊﾅｼ,スイミー　小さなかしこいさかなのはなし,1,1601,0,47110,1
9784087478754,ｵﾘｶﾞ ﾓﾘｿﾌﾞﾅ ﾉ ﾊﾝｺﾞﾎｳ,オリガ・モリソヴナの反語法,1,990,0,41100,1
9784065208137,ｶﾅﾘﾔ ｵ ｼﾂﾃ ｲﾏｽｶ ｶﾅﾘﾔ ｼﾘ-ｽﾞ 4 ｼﾝｿｳﾊﾞﾝ,香菜里屋を知っていますか　香菜　４　新装,1,792,0,41100,1
9784048704694,ﾋﾞﾌﾞﾘｱｺｼﾖﾄﾞｳﾉｼﾞｹﾝﾃﾁﾖｳ ｼｵﾘｺｻﾝﾄｷ,ビブリア古書堂の事件手帖　―栞子さんと奇,1,715,0,41100,1
9784063600568,ｱｻｷ ﾕﾒﾐｼ 7,あさきゆめみし　　　７,1,605,0,41180,1
9784063600551,ｱｻｷﾕﾒﾐｼ,あさきゆめみし　６,1,660,0,41180,1
9784063600544,ｱｻｷﾕﾒﾐｼ,あさきゆめみし　５,1,726,0,41180,1
9784063600537,ｱｻｷ ﾕﾒﾐｼ 4,あさきゆめみし　　　４,1,726,0,41180,1
9784063600520,ｱｻｷ ﾕﾒﾐｼ 3,あさきゆめみし　　　３,1,726,0,41180,1
9784063600513,ｱｻｷ ﾕﾒﾐｼ 2,あさきゆめみし　　　２,1,726,0,41180,1
9784063600506,ｱｻｷ ﾕﾒﾐｼ 1,あさきゆめみし　　　１,1,726,0,41180,1
9784167912901,ﾏﾁﾈ ﾉ ｵﾜﾘ ﾆ,マチネの終わりに,1,935,0,41100,1
9784479393153,ﾌﾞｷ ﾆ ﾅﾙ ﾁﾃｷ ｷﾖｳﾖｳ ｾｲﾖｳ ﾋﾞｼﾞﾕﾂ ｶﾝｼﾖｳ,武器になる知的教養　西洋美術鑑賞,1,1760,0,42200,1
9784122051058,ｱﾝﾄｸ ﾃﾝﾉｳ ﾋﾖｳｶｲｷ,安徳天皇漂海記,1,754,0,41100,1
9784480434098,ﾄ ｲｳ ﾊﾅｼ,という、はなし,1,880,0,41100,1
9784480430366,ｲｲｺ ﾜ ｲｴ ﾃﾞ,いい子は家で,1,814,0,41100,1
9784151200571,ﾋﾞﾗｳﾞﾄﾞ ﾄﾆ ﾓﾘｽﾝ ｾﾚｸｼﾖﾝ,ビラヴド　トニ・モリスン・セレクション,1,1496,0,41100,1
9784151200748,ｿｽｳﾀﾁ ﾉ ｺﾄﾞｸ,素数たちの孤独,1,990,0,41100,1
9784758441612,ﾎﾞﾀﾝｽﾞｼ ﾘﾖｳﾘﾆﾝ ﾄｼｿﾞｳ ﾄﾘﾓﾉﾋｶｴ ﾎﾞﾀﾝ ｽﾞｼ,牡丹ずし　料理人季蔵捕物控,1,660,0,41100,1
9784102147030,ｼﾊﾞﾌ ﾉ ﾌｸｼﾕｳ,芝生の復讐,1,572,0,41100,1
9784022649492,ﾜﾀｼｵｸｲﾄﾒﾃ,私をくいとめて,1,704,0,41100,1
9784122069046,ｵﾄﾞﾙ ｾｲｻﾞ,踊る星座,1,792,0,41100,1
9784334728731,ﾌｼﾞｲﾛ ﾉ ｶｸﾃﾙ ﾄﾞﾚｽ,藤色のカクテルドレス,1,704,0,41100,1
9784102451069,ｸﾞｳｾﾞﾝ ﾉ ｵﾝｶﾞｸ,偶然の音楽,1,693,0,41100,1
9784065225394,ｸﾞﾘ-ﾝ ﾚｸｲｴﾑ ｼﾝｿｳﾊﾞﾝ,グリーン・レクイエム　新装版,1,737,0,41100,1
9784758443494,ﾎﾞｸｼﾝｸﾞ ﾋﾞﾖﾘ,ボクシング日和,1,594,0,41100,1
9784309416878,ﾈｺ ﾉ ｵｳﾁ,ねこのおうち,1,814,0,41100,1
9784309418025,ｼﾞｴ-ｱ-ﾙ ﾀｶﾀﾞﾉﾊﾞﾊﾞｴｷ ﾄﾔﾏｸﾞﾁ,ＪＲ高田馬場駅戸山口,1,968,0,41100,1
9784101353531,ｺﾝｼﾞﾔｸ ﾋﾔﾂｷ ｼﾕｳｲ ﾃﾝｸﾞ,今昔百鬼拾遺天狗,1,781,0,41100,1
9784062632102,ｿﾗ ﾄﾋﾞ ﾈｺ,空飛び猫,1,836,0,41100,1
9784062765053,ｿﾗ ｱﾀﾏ ﾜ ﾃﾞｶｲ ﾃﾞｽ ｾｶｲ ｶﾞ ｽｺﾝ ﾄ ﾊｲﾘﾏｽ,そら頭はでかいです、世界がすこんと入りま,1,682,0,41100,1
9784150314316,100ﾓｼﾞSF,１００文字ＳＦ,1,638,0,41100,1
9784062764445,ｱｶｲﾕﾋﾞ,赤い指,1,726,0,41100,1
9784061983656,ｼﾞﾖﾝ ﾚﾉﾝ ﾀｲ ｶｾｲｼﾞﾝ,ジョン・レノン対火星人,1,1210,0,41100,1
9784041111550,ｻｼｽｾｿﾉｵﾝﾅﾀﾁ,さしすせその女たち,1,638,0,41100,1
9784086800167,ﾌﾛｿﾑﾘｴ,風呂ソムリエ,1,605,0,41100,1
9784575518733,ｱｺｶﾞﾚ ﾉ ｵﾝﾅﾉｺ,憧れの女の子,1,641,0,41100,1
9784062730570,ｱﾒﾘｶ ﾉ ﾖﾙ,アメリカの夜,1,586,0,41100,1
9784022647849,ｼﾛｲﾛ ﾉ ﾏﾁ ﾉ ｿﾉ ﾎﾈ ﾉ ﾀｲｵﾝ ﾉ,しろいろの街の、その骨の体温の,1,770,0,41100,1
9784816368950,ｵｲｼｲ ｺﾝﾁﾕｳｷ,おいしい昆虫記,1,1320,0,44160,1
9784480864659,ﾔﾝｷ- ﾄ ｼﾞﾓﾄ,ヤンキーと地元,1,1980,0,42200,1
9784198649586,ｿｼﾃ ｱﾙｷﾀﾞｽ,そして歩き出す,1,1650,0,46110,1
9784152099198,ｻﾞﾘｶﾞﾆﾉﾅｸﾄｺﾛ,ザリガニの鳴くところ,1,2090,0,42180,1
9784787719263,ﾀﾞﾝﾁ ｴﾉ ﾏﾅｻﾞｼ ﾛ-ｶﾙ ﾈﾂﾄﾜ-ｸ ﾉ ｺｳﾁｸ ﾆ ﾑｹﾃ,団地へのまなざし　ローカル・ネットワーク,1,2970,0,42300,1
9784774518848,ﾄﾞﾎﾞｸ ﾉ ｺｺﾛ,土木のこころ　復刻版,1,1925,0,42100,1
9784344022591,ﾀﾞﾚﾓ ｲﾅｲ,誰もいない,1,1760,0,42100,1
9784041099858,ﾊﾞｹﾓﾉ ｼﾝｼﾞﾕｳ,化け者心中,1,1815,0,42100,1
9784087711684,ｺﾉ ｺｲ ﾜ ｾｶｲ ﾃﾞ ｲﾁﾊﾞﾝ ｳﾂｸｼｲ ｱﾒ,この恋は世界でいちばん美しい雨,1,1540,0,42100,1
9784041092804,ﾊﾝｷﾞﾔﾂｺｳ,半逆光,1,1870,0,42100,1
9784903127231,ｼﾖｸｼﾞﾝ ﾉ ｹｲｼﾞｼﾞﾖｳｶﾞｸ ﾎﾟｽﾄ ｺｳｿﾞｳ ｼﾕｷﾞﾃｷ,食人の形而上学　ポスト構造主義的人類学へ,1,3080,0,42490,1
9784822200428,ﾎﾞｸﾗﾉﾘﾉﾍﾞ-ｼﾖﾝﾏﾁｽﾞｸﾘ,ぼくらのリノベーションまちづく,1,2420,0,44330,1
9784062083737,ﾁｲｻﾅ ｵｳｻﾏ,ちいさなちいさな王様,1,1430,0,42180,1
9784041006610,ﾄﾘﾂﾌﾟ ﾄﾗﾂﾌﾟ TRIP TRAP,ＴＲＩＰ　ＴＲＡＰ,1,607,0,41100,1
9784480437471,ｶｶﾞﾔｹｷﾈﾏ,輝け！キネマ,1,880,0,41100,1
9784309416908,ﾅﾂﾐｶﾝ ｽﾂﾊﾟｼ ｲﾏｻﾗ ｼﾞﾕﾝｹﾂ ﾅﾄﾞ,夏みかん酢つぱしいまさら純潔など,1,924,0,41100,1
9784480434135,ﾅﾂ ﾉ ﾊﾅ ﾎｶ ｾﾝｿｳ ﾌﾞﾝｶﾞｸ ｷﾖｳｶｼﾖ ﾃﾞ ﾖﾑ ﾒｲｻｸ,夏の花ほか　戦争文学　教科書で読む名作,1,814,0,41100,1
9784087442441,ｶﾓﾌﾗ-ｼﾞﾕ,カモフラージュ,1,660,0,41100,1
9784167127022,ﾜﾀｼ ﾉ ﾁﾖｳｷﾞﾖ ﾀｲｾﾞﾝ ﾜﾀｸｼ,私の釣魚大全,1,759,0,41100,1
9784062934633,ﾁｽﾞ ﾉ ﾅｲ ﾊﾞｼﾖ ﾃﾞ ﾈﾑﾘﾀｲ,地図のない場所で眠りたい,1,748,0,41100,1
9784094084412,ｾｶｲ ｵﾝﾁ,世界音痴,1,616,0,41100,1
9784480096791,ｹﾞﾝﾀﾞｲﾄｲｳｼﾞﾀﾞｲﾉｷｼﾂ,現代という時代の気質,1,1100,0,41100,1
9784480038098,ﾄｳｷﾖｳ ｽﾀｲﾙ,ＴＯＫＹＯ　ＳＴＹＬＥ,1,1650,0,41100,1
9784480432445,ｻﾜﾀﾞﾏﾝｼﾖﾝﾉﾎﾞｳｹﾝ,沢田マンションの冒険,1,1210,0,41100,1
9784003231111,ﾌｼｷﾞ ﾅ ｼﾖｳﾈﾝ ﾌｼｷﾞﾅ,不思議な少年　改版,1,616,0,41100,1
9784488028022,ﾙﾛｳ ﾉ ﾂｷ,流浪の月,1,1650,0,42100,1
9784041091395,ｱﾝﾀﾞ- ﾄﾞﾂｸﾞｽ,アンダードッグス,1,2035,0,42100,1
9784087716993,ﾊﾂﾁﾕｳｲﾀﾀﾞｷﾏｼﾀ,発注いただきました！,1,1760,0,42100,1
9784163907574,ﾈﾂﾀｲ,熱帯,1,1870,0,42100,1
9784065202050,PRAY HUMAN,ｐｒａｙ　ｈｕｍａｎ,1,1650,0,42100,1
9784152099358,ﾋﾟﾕｱ,ピュア,1,1870,0,42100,1
9784093864473,ｼﾖ-ﾄ ｼﾖ-ﾄ ｾﾝﾔ ｲﾁﾔ,ショートショート千夜一夜,1,1430,0,42100,1
9784396636067,ﾊｸﾗﾝ ﾀﾞﾝｼﾔｸ,博覧男爵,1,1980,0,42100,1
9784198650087,ｶﾌﾞｷｻﾞ ﾉ ｶｲｼﾝｼ,歌舞伎座の怪紳士,1,1760,0,42100,1
9784065177150,ﾀｲﾀﾝ,タイタン,1,1980,0,42100,1
9784087754315,ｼﾂｿｳ ﾄﾞﾂﾄ ｺﾑ ﾄｳｷﾖｳ ﾛﾝﾀﾞﾘﾝｸﾞ COM,失踪．ｃｏｍ　東京ロンダリング,1,1870,0,42100,1
9784596552150,ﾀﾝﾍﾟﾝ ｶｲﾛｳ ｱ-ﾄ ｶﾗ ｳﾏﾚﾀ 17 ﾉ ﾓﾉｶﾞﾀﾘ,短編回廊　アートから生まれた１７の物語,1,2640,0,42180,1
9784040650647,ﾃﾞﾙﾀ ﾉ ﾋﾂｼﾞ,デルタの羊,1,1870,0,42100,1
9784041096987,ﾃｽｶﾄﾘﾎﾟｶ,テスカトリポカ,1,2310,0,42100,1
9784163912455,ｲﾝﾋﾞｼﾞﾌﾞﾙ,インビジブル,1,1980,0,42100,1
9784845920112,ﾒﾂｾ-ｼﾞ ﾄ-ﾍﾞ ﾔﾝｿﾝ ｼﾞｾﾝ ﾀﾝﾍﾟﾝｼﾕｳ,メッセージ－トーベ・ヤンソン自選短篇集,1,3080,0,42180,1
9784041019801,ﾉﾉﾊﾅﾂｳｼﾝ,ののはな通信,1,1760,0,42100,1
9784575242607,ﾋｲﾛ ﾉ ｻﾞﾝｷﾖｳ,緋色の残響,1,1540,0,42100,1
9784022516695,ﾃﾞｷﾙ ｺﾄ ﾅﾗ ｽﾃｲ-ﾄﾞ ﾃﾞ,できることならスティードで,1,1430,0,42200,1
9784120031588,ｽｶｲ ｸﾛﾗ,スカイ・クロラ,1,2090,0,42100,1
9784065168172,ｻﾝﾋﾞｷ ﾉ ｺﾌﾞﾀ,三匹の子豚,1,1760,0,42100,1
9784560098233,ｵﾄﾞﾙ ｸﾏﾀﾁ,踊る熊たち,1,3300,0,42440,1
9784062137003,ｹﾓﾉ ﾉ ｿｳｼﾞﾔ 1 ﾄｳﾀﾞﾍﾝ,獣の奏者　　　１　闘蛇編,1,1650,0,47100,1
9784087717273,ｳﾗｻﾋﾞｼｶﾞﾜ,心淋し川,1,1760,0,42100,1
9784575243253,ｲﾇ ｶﾞ ｲﾀ ｷｾﾂ,犬がいた季節,1,1760,0,42100,1
9784022516046,ﾏｼﾞｶﾙ ｸﾞﾗﾝﾏ,マジカルグランマ,1,1650,0,42100,1
9784120053405,ﾎﾛﾋﾞ ﾉ ﾏｴ ﾉ ｼﾔﾝｸﾞﾘﾗ,滅びの前のシャングリラ,1,1705,0,42100,1
9784344036154,ｼﾞﾖｳﾓﾝ,縄紋,1,1760,0,42100,1
9784909542311,ｾﾞｱ ｾﾞｱ,ゼアゼア,1,2530,0,42180,1
9784309420622,ﾐﾅｶﾀﾐﾝｿﾞｸｶﾞｸ,南方民俗学,1,1562,0,41100,1
9784488251024,ﾖﾄﾞﾘ,夜鳥,1,1100,0,41100,1
9784167661878,ｸﾘｽﾏｽﾌﾟﾚｾﾞﾝﾄ,クリスマス・プレゼント,1,1045,0,41100,1
9784101333151,ｽｶﾗﾑ-ｼﾕ ﾑ-ﾝ,スカラムーシュ・ムーン,1,979,0,41100,1
9784061965331,ｻﾝｺﾞｸｼ ｲﾁ 1,三国志　　　一,1,880,0,41100,1
9784591130445,ﾄｯｻ ﾉ ﾎｳｹﾞﾝ,とっさの方言,1,770,0,41100,1
9784122064027,ﾋﾀｽﾗ ｵﾓｼﾛｲ ｼﾖｳｾﾂ ｶﾞ ﾖﾐﾀｸﾃ,ひたすら面白い小説が読みたくて,1,902,0,41100,1
9784087441536,ｱﾒﾌﾙﾓﾘﾉｲﾇ,雨降る森の犬,1,990,0,41100,1
9784062760508,ｺﾄﾞﾓﾀﾁﾜﾖﾙﾄｱｿﾌﾞ,子どもたちは夜と遊ぶ　下,1,880,0,41100,1
9784062760492,ｺﾄﾞﾓﾀﾁ ﾜ ﾖﾙ ﾄ ｱｿﾌﾞ,子どもたちは夜と遊ぶ　上,1,880,0,41100,1
9784122062153,ﾜﾗｳ ﾊ-ﾚｷﾝ,笑うハーレキン,1,770,0,41100,1
9784812490044,ﾏｷﾞ ﾉ ｾｲｺﾂ ｹﾞ ｼｸﾞﾏ ﾌｵ-ｽ ｼﾘ-ｽﾞ 1,マギの聖骨　下　シグマフォースシリー　１,1,733,0,41100,1
9784812490037,ﾏｷﾞﾉｾｲｺﾂ,マギの聖骨　上,1,733,0,41100,1
9784594068523,ｷｮｸﾀﾞｲ ｼｬﾃｲ,極大射程　下,1,838,0,41100,1
9784594068516,ｷﾖｸﾀﾞｲｼﾔﾃｲ ｼﾞﾖｳ,極大射程　上,1,838,0,41100,1
9784774324920,ﾎﾞｸ ﾉ ｵﾊﾞｱﾁﾔﾝ ﾜ ｷﾂｸ ﾎﾞｸｻ-,ぼくのおばあちゃんはキックボクサー,1,1430,0,47110,1
9784622079224,ｼﾕｳﾄｸ ｴﾉ ｼﾞﾖｳﾈﾂ ﾁｴｽ ｶﾗ ﾌﾞｼﾞﾕﾂ ｴ ｼﾞﾖｳﾀﾂ,習得への情熱－チェスから武術へ－,1,3300,0,46110,1
9784062769204,ﾘﾕｳｾｲﾉｷｽﾞﾅ,流星の絆,1,1012,0,41100,1
9784150117641,ｶｾｲﾈﾝﾀﾞｲｷ,火星年代記　新版,1,1034,0,41100,1
9784150503871,ﾏﾈ- ﾎﾞ-ﾙ,マネ－・ボ－ル,1,1034,0,41100,1
9784488426019,ﾅﾅﾂ ﾉ ｺ,ななつのこ,1,660,0,41100,1
9784152100702,ﾌﾟﾛｼﾞｴｸﾄﾍｲﾙﾒｱﾘ- ｼﾞﾖｳ,プロジェクト・ヘイル・メアリー　上,1,1980,0,42180,1
9784122040946,ﾀﾞﾝﾘﾕｳ ｸﾂｷﾝｸﾞ,檀流クッキング　改版,1,733,0,41100,1
9784750514949,ﾊﾞﾂﾄﾞ ﾌｴﾐﾆｽﾄ,バッド・フェミニスト,1,2090,0,42200,1
9784344424593,ﾀﾂﾀ ﾋﾄﾘ ﾉ ﾈﾂｷﾖｳ ｶﾝｾﾞﾝﾊﾞﾝ,たった一人の熱狂　増補完全版,1,715,0,41100,1
9784776410317,ﾖﾙｵｱﾙｸ,夜をあるく,1,1760,0,47110,1
9784344427679,ﾖｱｹﾉｳｴﾃﾞｲﾝｸﾞﾄﾞﾚｽ,夜明けのウエディングドレス,1,660,0,41100,1
9784062937665,ｼﾝｿｳﾊﾞﾝ ﾅﾅｶｲｼﾝﾀﾞｵﾄｺ,新装版　七回死んだ男,1,792,0,41100,1
9784052052149,ﾘﾄﾙ ﾊﾞﾚﾘ-ﾅ,リトル☆バレリーナ　１,1,1210,0,47100,1
9784062770194,ｶﾉｼﾞﾖﾉｺﾝﾀﾞﾃﾁﾖｳ,彼女のこんだて帖,1,682,0,41100,1
9784152100719,ﾌﾟﾛｼﾞｴｸﾄﾍｲﾙﾒｱﾘ- ｹﾞ,プロジェクト・ヘイル・メアリー　下,1,1980,0,42180,1
9784924710535,,雪ぐにの巨大な青むし,1,1760,0,47110,1
9784062764070,ｲﾂｼﾕﾝ ﾉ ｶｾﾞ ﾆ ﾅﾚ 2 ﾖｳｲ,一瞬の風になれ　　　２－ヨウイ－,1,616,0,41100,1
9784580813977,ｷﾔﾍﾞﾂｸﾝ,キャベツくん,1,1430,0,47110,1
9784916016881,ﾏﾈﾂｺ ﾃﾞ ｲｲ ｶﾗ,まねっこでいいから,1,1650,0,47110,1
9784834011944,ｱﾀｺﾞ ﾉ ｳﾗ ｻﾇｷ ｵﾊﾅｼ,あたごの浦　讃岐のおはなし,1,990,0,47110,1
9784924710306,ｺﾝﾁﾕｳﾄｱｿﾎﾞｳ,昆虫とあそぼう,1,1430,0,47110,1
9784924710450,ｶｾﾞ ﾉ ｺ ｼﾘﾄﾘ ｶｾﾞﾉｺ,風の子しりとり,1,1650,0,47110,1
9784924710269,ﾄﾞﾉ ｲﾛ ｽｷ ﾄﾞﾉｲﾛ,どの色すき,1,1210,0,47110,1
9784924710221,ﾆｼﾞﾕｳﾆ ﾉ ｲﾛ 22,２２の色,1,1210,0,47110,1
9784924710405,ﾄｹｲﾉｴﾎﾝ,とけいのえほん,1,1650,0,47110,1
9784494006199,ｼﾞﾕｳﾖﾝﾋｷ ﾉ ｱｻｺﾞﾊﾝ,１４ひきのあさごはん,1,1320,0,47110,1
9784096820841,ｳｵ-ｸｱﾊﾞｳﾄ WALKABOUT,Ｗａｌｋａｂｏｕｔ,1,3520,0,46300,1
9784865282894,ﾊﾟｽﾃﾙ PASTEL,Ｐａｓｔｅｌ,1,3300,0,46300,1
9784775528914,ﾂﾙ ﾄ ｶﾒ ﾛｸ,鶴と亀　禄,1,2530,0,46100,1
9784898152157,ﾀﾞﾝｼ,男子,1,2090,0,46180,1
9784820728597,ｴｺ ｹﾝﾃｲ ｺｳｼｷ ﾃｷｽﾄ,ｅｃｏ検定公式テキスト　改訂８版,1,2860,0,44320,1
9784909125248,ﾚﾍﾞﾃｲｺ ｻﾞﾂｿｳ ﾉ ｳﾀ,レベティコ－雑草の歌,1,3300,0,40200,1
9784791768240,ｶﾐ,髪,1,3960,0,46180,1
9784766134339,ｳﾂｸｼｲ ﾎﾞﾀﾝ ﾄ ｼﾔｸﾔｸ,美しい牡丹と芍薬,1,3080,0,44200,1
9784774199139,ﾘｱﾙ ｻｲｽﾞ ｺｾｲﾌﾞﾂ ｽﾞｶﾝ ｺｾｲﾀﾞｲﾍﾝ,リアルサイズ古生物図鑑　古生代編,1,3520,0,44160,1
9784041066461,ﾉ-ﾏ ﾉ ﾊﾂｺｳ ｶﾞｲﾄﾞ,ノーマの発酵ガイド,1,8580,0,44200,1
9784903348513,ﾅｶｼﾞﾖｳ,仲條,1,9350,0,46300,1
9784778321437,ｳﾐﾍﾞ ﾉ ﾏﾁ ｻｻｷ ﾏｷ ﾉ ﾏﾝｶﾞ 1967 ｶﾗ 81,うみべのまち　佐々木マキのマンガ１９６７,1,3135,0,40200,1
9784096823255,ｴｲｴﾝ ﾉ ｿ-ﾙ ﾗｲﾀ-,永遠のソール・ライター,1,2750,0,46180,1
9784760152827,ｲﾄﾞｳﾄｼﾖｶﾝﾉｺﾄﾞﾓﾀﾁ,移動図書館の子供たち,1,1980,0,42100,1
9784065229798,ｳｲﾝﾄﾞ ﾌﾞﾚｲｶ- 1,ＫＣＭ・ＷＩＮＤ　ＢＲＥ１,1,528,0,40200,1
9784065285015,ﾌﾞﾙ-ﾛﾂｸ 20,ＫＣＭ・ブルーロック２０,1,528,0,40200,1
9784065258385,ｻﾞﾌｱﾌﾞﾙｻﾞｾｶﾝﾄﾞｺﾝ,ザ・ファブル　Ｔｈｅ　１,1,726,0,40200,1
9784309417196,ｱｲ ﾉ ｶﾀﾁ,愛のかたち,1,1155,0,41100,1
9784635048903,ｱｲﾇ ﾄ ｶﾐｶﾞﾐ ﾉ ｳﾀｲ,アイヌと神々の謡,1,1210,0,41100,1
9784787721013,ﾊｼﾞﾏﾚ ﾌﾀﾀﾋﾞ,はじまれ、ふたたび,1,2420,0,42200,1
9784863854581,ｷﾘﾝ ｶﾞ ｼﾖｳｾﾂ ｵ ﾖﾝﾀﾞﾗ,キリンが小説を読んだら,1,1760,0,42200,1
9784862761712,ﾄｲｶｹﾙｷﾞｼﾞﾕﾂ,問いかける技術,1,1870,0,43400,1
9784904292709,ﾜﾀｼﾀﾁ ﾉ ﾈｺ,わたしたちの猫,1,1540,0,42110,1
9784046041371,ｵﾚ ｶ ｵﾚ ｲｶﾞｲ ｶ,俺か、俺以外か。,1,1540,0,47700,1
9784309028224,ｷﾀﾉ ﾀｹｼ ﾀﾞｲｲﾁ ﾀﾝﾍﾟﾝｼﾕｳ ｼﾞﾕﾝ ﾌﾞﾝｶﾞｸ,北野武第一短篇集　純、文学,1,1760,0,42100,1
9784101259628,ｱﾝﾏｸﾉｹﾞﾙﾆｶ,暗幕のゲルニカ,1,880,0,41100,1
9784776410287,ｼﾞﾖｵｳｻﾏﾉﾜ-ﾄﾞﾛ-ﾌﾞ,女王さまのワードローブ,1,1980,0,47110,1
9784094063004,ﾌﾈ ﾆ ﾉﾚ 1 ｶﾞﾂｿｳ ﾄ ｷﾖｳｿｳ,船に乗れ！　　　１　合奏と協奏,1,693,0,41100,1
9784834083774,ﾀﾃﾙ,たてる,1,1430,0,47110,1
9784265081561,ｵｶｼ ﾆ ﾅﾘﾀｲ ﾋﾟ-ﾏﾝ,おかしになりたいピーマン,1,1540,0,47110,1
9784265081721,ｵﾊﾞｹ ﾆ ﾅﾘﾀｲ ﾅｽ,おばけになりたいなす,1,1540,0,47110,1
9784415325033,ﾃﾞﾝｼﾔ ｽﾞｶﾝ,でんしゃずかん,1,1100,0,47100,1
9784338261302,ﾔｻｼｲ ﾀﾝﾎﾟﾎﾟ,やさしいたんぽぽ,1,1650,0,47110,1
9784579401031,ｲﾁｺﾞ,いちご,1,1760,0,47110,1
9784579404568,ｼﾞﾝﾍﾞｴｻﾞﾒ,じんべえざめ,1,1650,0,47110,1
9784150310868,ｶﾘﾕｳ ﾉ ﾐﾔ ｹﾞ,華竜の宮　下,1,814,0,41100,1
9784150310851,ｶﾘﾕｳ ﾉ ﾐﾔ ｼﾞﾖｳ,華竜の宮　上,1,814,0,41100,1
9784062775885,ﾃﾝｻﾞﾝ ﾉ ﾐｺ ｿﾆﾝ,天山の巫女ソニン　１,1,704,0,41100,1
9784167903831,ｶﾗｽ ﾜ ｱﾙｼﾞ ｵ ｴﾗﾊﾞﾅｲ,烏は主を選ばない,1,792,0,41100,1
9784043647118,ﾃﾝﾍﾟｽﾄ,テンペスト　第１巻,1,649,0,41100,1
9784041082003,ｺﾞ-ｽﾄ ﾊﾝﾄ 1 ｷﾕｳｺｳｼﾔ ｶｲﾀﾞﾝ,ゴーストハント　　　１　旧校舎怪談,1,792,0,41100,1
9784062937801,ｼﾝｿｳﾊﾞﾝ ｻﾂﾘｸ ﾆ ｲﾀﾙ ﾔﾏｲ,新装版　殺戮にいたる病,1,770,0,41100,1
9784041029909,ｽﾊﾞﾙｼﾏ,統ばる島,1,748,0,41100,1
9784167780012,ﾌﾞｼﾄﾞｳｼﾂｸｽﾃｲ-ﾝ,武士道シックスティ－ン,1,691,0,41100,1
9784041000601,ｺﾛﾖｼ,コロヨシ！！,1,836,0,41100,1
9784062763301,ﾎﾞｸﾉﾒｼﾞﾔ-ｽﾌﾟ-ﾝ,ぼくのメジャースプーン,1,838,0,41100,1
9784569762104,ｺﾞｾﾞﾝ 0 ｼﾞ ﾉ ﾗｼﾞｵｷﾖｸ ﾚｲｼﾞ ｾﾞﾛ,午前０時のラジオ局,1,770,0,41100,1
9784046315267,ｷﾖｳﾌ ｺﾚｸﾀ- 1 ｶｵ ﾉ ﾅｲ ｺﾄﾞﾓ,恐怖コレクター　　　１　顔のない子供,1,704,0,47100,1
9784065283943,ﾂﾌﾞﾔｸｼﾘﾖｳﾜｼﾂﾃｲﾙ ﾀﾝﾃｲﾁ-ﾑKZｼﾞｹﾝﾉ,つぶやく死霊は知っている　探偵チームＫＺ,1,946,0,47100,1
9784083216947,ｾｲｾｲ ｶﾞｸｴﾝ ﾁ-ﾑ ｱｲｽﾞ ﾉ ｼﾞｹﾝ ﾉ-ﾄ ｱ-ﾙ ｵ,青星学園★チームＥＹＥ－Ｓ　「Ｒ」を探せ,1,704,0,47100,1
9784062853521,ｶｲｼﾞﾝﾆｼﾞﾕｳﾒﾝｿｳ,怪人二十面相,1,715,0,47100,1
9784093108904,ｿﾙｿ ﾌｱ-ﾑ ﾌﾞﾂｸ ｲﾝﾄﾞｱ ｸﾞﾘ-ﾝ SOLSO FARM,ＳＯＬＳＯ　ＦＡＲＭ　ＢＯＯＫ　インドア,1,2200,0,44200,1
9784337026049,ﾖｳｶｲﾑﾗ ﾉ ﾀﾞｲｳﾝﾄﾞｳｶｲ,ようかいむらのだいうんどうかい,1,1650,0,47110,1
